week_start_date,week_end_date,employee_id,credits_used,sessions
09-03-2026,15-03-2026,NSF100964,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF100975,"{""total_credits"":91,""Chat"":{""total_credits"":73,""LLM-instant"":54,""LLM-thinking"":16,""LLM-pro"":3},""Excel"":{""total_credits"":18,""LLM-instant"":7,""LLM-thinking"":8,""LLM-pro"":3},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",18
09-03-2026,15-03-2026,NSF100976,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF100983,"{""total_credits"":91,""Chat"":{""total_credits"":74,""LLM-instant"":47,""LLM-thinking"":19,""LLM-pro"":8},""Excel"":{""total_credits"":15,""LLM-instant"":4,""LLM-thinking"":6,""LLM-pro"":5},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":2}}",16
09-03-2026,15-03-2026,NSF100989,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF100995,"{""total_credits"":82,""Chat"":{""total_credits"":69,""LLM-instant"":54,""LLM-thinking"":11,""LLM-pro"":4},""Excel"":{""total_credits"":13,""LLM-instant"":5,""LLM-thinking"":5,""LLM-pro"":3},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
09-03-2026,15-03-2026,NSF101000,"{""total_credits"":147,""Chat"":{""total_credits"":129,""LLM-instant"":79,""LLM-thinking"":41,""LLM-pro"":9},""Excel"":{""total_credits"":18,""LLM-instant"":5,""LLM-thinking"":10,""LLM-pro"":3},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",11
09-03-2026,15-03-2026,NSF101017,"{""total_credits"":78,""Chat"":{""total_credits"":70,""LLM-instant"":52,""LLM-thinking"":15,""LLM-pro"":3},""Excel"":{""total_credits"":8,""LLM-instant"":3,""LLM-thinking"":3,""LLM-pro"":2},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",10
09-03-2026,15-03-2026,NSF101018,"{""total_credits"":73,""Chat"":{""total_credits"":60,""LLM-instant"":40,""LLM-thinking"":17,""LLM-pro"":3},""Excel"":{""total_credits"":13,""LLM-instant"":3,""LLM-thinking"":5,""LLM-pro"":5},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",9
09-03-2026,15-03-2026,NSF101020,"{""total_credits"":69,""Chat"":{""total_credits"":57,""LLM-instant"":48,""LLM-thinking"":8,""LLM-pro"":1},""Excel"":{""total_credits"":10,""LLM-instant"":3,""LLM-thinking"":4,""LLM-pro"":3},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",9
09-03-2026,15-03-2026,NSF101025,"{""total_credits"":78,""Chat"":{""total_credits"":25,""LLM-instant"":14,""LLM-thinking"":9,""LLM-pro"":2},""Excel"":{""total_credits"":49,""LLM-instant"":12,""LLM-thinking"":26,""LLM-pro"":11},""Coding IDE"":{""total_credits"":4,""LLM-instant"":0,""LLM-thinking"":2,""LLM-pro"":2}}",3
09-03-2026,15-03-2026,NSF101027,"{""total_credits"":130,""Chat"":{""total_credits"":55,""LLM-instant"":28,""LLM-thinking"":22,""LLM-pro"":5},""Excel"":{""total_credits"":73,""LLM-instant"":19,""LLM-thinking"":30,""LLM-pro"":24},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",13
09-03-2026,15-03-2026,NSF101028,"{""total_credits"":375,""Chat"":{""total_credits"":168,""LLM-instant"":110,""LLM-thinking"":42,""LLM-pro"":16},""Excel"":{""total_credits"":200,""LLM-instant"":28,""LLM-thinking"":81,""LLM-pro"":91},""Coding IDE"":{""total_credits"":7,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":4}}",19
09-03-2026,15-03-2026,NSF101036,"{""total_credits"":7,""Chat"":{""total_credits"":4,""LLM-instant"":3,""LLM-thinking"":1,""LLM-pro"":0},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",2
09-03-2026,15-03-2026,NSF101039,"{""total_credits"":96,""Chat"":{""total_credits"":34,""LLM-instant"":21,""LLM-thinking"":9,""LLM-pro"":4},""Excel"":{""total_credits"":52,""LLM-instant"":17,""LLM-thinking"":19,""LLM-pro"":16},""Coding IDE"":{""total_credits"":10,""LLM-instant"":1,""LLM-thinking"":4,""LLM-pro"":5}}",13
09-03-2026,15-03-2026,NSF101042,"{""total_credits"":209,""Chat"":{""total_credits"":73,""LLM-instant"":36,""LLM-thinking"":29,""LLM-pro"":8},""Excel"":{""total_credits"":124,""LLM-instant"":18,""LLM-thinking"":59,""LLM-pro"":47},""Coding IDE"":{""total_credits"":12,""LLM-instant"":1,""LLM-thinking"":5,""LLM-pro"":6}}",16
09-03-2026,15-03-2026,NSF101047,"{""total_credits"":300,""Chat"":{""total_credits"":119,""LLM-instant"":74,""LLM-thinking"":37,""LLM-pro"":8},""Excel"":{""total_credits"":168,""LLM-instant"":43,""LLM-thinking"":82,""LLM-pro"":43},""Coding IDE"":{""total_credits"":13,""LLM-instant"":2,""LLM-thinking"":4,""LLM-pro"":7}}",22
09-03-2026,15-03-2026,NSF101051,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF101061,"{""total_credits"":96,""Chat"":{""total_credits"":43,""LLM-instant"":22,""LLM-thinking"":14,""LLM-pro"":7},""Excel"":{""total_credits"":51,""LLM-instant"":9,""LLM-thinking"":21,""LLM-pro"":21},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",10
09-03-2026,15-03-2026,NSF101062,"{""total_credits"":600,""Chat"":{""total_credits"":193,""LLM-instant"":124,""LLM-thinking"":44,""LLM-pro"":25},""Excel"":{""total_credits"":393,""LLM-instant"":112,""LLM-thinking"":152,""LLM-pro"":129},""Coding IDE"":{""total_credits"":14,""LLM-instant"":3,""LLM-thinking"":4,""LLM-pro"":7}}",24
09-03-2026,15-03-2026,NSF101065,"{""total_credits"":61,""Chat"":{""total_credits"":29,""LLM-instant"":15,""LLM-thinking"":11,""LLM-pro"":3},""Excel"":{""total_credits"":31,""LLM-instant"":7,""LLM-thinking"":17,""LLM-pro"":7},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":0}}",5
09-03-2026,15-03-2026,NSF101069,"{""total_credits"":78,""Chat"":{""total_credits"":35,""LLM-instant"":22,""LLM-thinking"":8,""LLM-pro"":5},""Excel"":{""total_credits"":41,""LLM-instant"":13,""LLM-thinking"":17,""LLM-pro"":11},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",5
09-03-2026,15-03-2026,NSF101076,"{""total_credits"":80,""Chat"":{""total_credits"":39,""LLM-instant"":22,""LLM-thinking"":14,""LLM-pro"":3},""Excel"":{""total_credits"":41,""LLM-instant"":15,""LLM-thinking"":18,""LLM-pro"":8},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
09-03-2026,15-03-2026,NSF101077,"{""total_credits"":139,""Chat"":{""total_credits"":58,""LLM-instant"":36,""LLM-thinking"":17,""LLM-pro"":5},""Excel"":{""total_credits"":79,""LLM-instant"":21,""LLM-thinking"":35,""LLM-pro"":23},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",7
09-03-2026,15-03-2026,NSF101080,"{""total_credits"":81,""Chat"":{""total_credits"":39,""LLM-instant"":26,""LLM-thinking"":10,""LLM-pro"":3},""Excel"":{""total_credits"":40,""LLM-instant"":9,""LLM-thinking"":20,""LLM-pro"":11},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",7
09-03-2026,15-03-2026,NSF101081,"{""total_credits"":249,""Chat"":{""total_credits"":122,""LLM-instant"":77,""LLM-thinking"":40,""LLM-pro"":5},""Excel"":{""total_credits"":125,""LLM-instant"":34,""LLM-thinking"":53,""LLM-pro"":38},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",22
09-03-2026,15-03-2026,NSF101087,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF101090,"{""total_credits"":71,""Chat"":{""total_credits"":33,""LLM-instant"":23,""LLM-thinking"":8,""LLM-pro"":2},""Excel"":{""total_credits"":37,""LLM-instant"":7,""LLM-thinking"":21,""LLM-pro"":9},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":0}}",4
09-03-2026,15-03-2026,NSF101093,"{""total_credits"":149,""Chat"":{""total_credits"":63,""LLM-instant"":28,""LLM-thinking"":20,""LLM-pro"":15},""Excel"":{""total_credits"":79,""LLM-instant"":10,""LLM-thinking"":26,""LLM-pro"":43},""Coding IDE"":{""total_credits"":7,""LLM-instant"":0,""LLM-thinking"":2,""LLM-pro"":5}}",9
09-03-2026,15-03-2026,NSF101094,"{""total_credits"":381,""Chat"":{""total_credits"":180,""LLM-instant"":94,""LLM-thinking"":75,""LLM-pro"":11},""Excel"":{""total_credits"":193,""LLM-instant"":53,""LLM-thinking"":72,""LLM-pro"":68},""Coding IDE"":{""total_credits"":8,""LLM-instant"":1,""LLM-thinking"":3,""LLM-pro"":4}}",23
09-03-2026,15-03-2026,NSF101095,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF101096,"{""total_credits"":38,""Chat"":{""total_credits"":13,""LLM-instant"":8,""LLM-thinking"":4,""LLM-pro"":1},""Excel"":{""total_credits"":23,""LLM-instant"":7,""LLM-thinking"":11,""LLM-pro"":5},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",8
09-03-2026,15-03-2026,NSF101098,"{""total_credits"":486,""Chat"":{""total_credits"":197,""LLM-instant"":120,""LLM-thinking"":65,""LLM-pro"":12},""Excel"":{""total_credits"":280,""LLM-instant"":76,""LLM-thinking"":109,""LLM-pro"":95},""Coding IDE"":{""total_credits"":9,""LLM-instant"":2,""LLM-thinking"":3,""LLM-pro"":4}}",32
09-03-2026,15-03-2026,NSF101110,"{""total_credits"":4,""Chat"":{""total_credits"":3,""LLM-instant"":2,""LLM-thinking"":1,""LLM-pro"":0},""Excel"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",2
09-03-2026,15-03-2026,NSF101115,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF101118,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF101120,"{""total_credits"":134,""Chat"":{""total_credits"":88,""LLM-instant"":39,""LLM-thinking"":29,""LLM-pro"":20},""Excel"":{""total_credits"":45,""LLM-instant"":7,""LLM-thinking"":21,""LLM-pro"":17},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",7
09-03-2026,15-03-2026,NSF101121,"{""total_credits"":32,""Chat"":{""total_credits"":20,""LLM-instant"":13,""LLM-thinking"":6,""LLM-pro"":1},""Excel"":{""total_credits"":12,""LLM-instant"":2,""LLM-thinking"":7,""LLM-pro"":3},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",2
09-03-2026,15-03-2026,NSF101125,"{""total_credits"":52,""Chat"":{""total_credits"":27,""LLM-instant"":21,""LLM-thinking"":3,""LLM-pro"":3},""Excel"":{""total_credits"":24,""LLM-instant"":7,""LLM-thinking"":9,""LLM-pro"":8},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",7
09-03-2026,15-03-2026,NSF101128,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF101130,"{""total_credits"":113,""Chat"":{""total_credits"":68,""LLM-instant"":28,""LLM-thinking"":28,""LLM-pro"":12},""Excel"":{""total_credits"":44,""LLM-instant"":6,""LLM-thinking"":15,""LLM-pro"":23},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",7
09-03-2026,15-03-2026,NSF101136,"{""total_credits"":91,""Chat"":{""total_credits"":61,""LLM-instant"":30,""LLM-thinking"":16,""LLM-pro"":15},""Excel"":{""total_credits"":27,""LLM-instant"":4,""LLM-thinking"":9,""LLM-pro"":14},""Coding IDE"":{""total_credits"":3,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":2}}",15
09-03-2026,15-03-2026,NSF101143,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF101145,"{""total_credits"":55,""Chat"":{""total_credits"":36,""LLM-instant"":26,""LLM-thinking"":7,""LLM-pro"":3},""Excel"":{""total_credits"":18,""LLM-instant"":5,""LLM-thinking"":7,""LLM-pro"":6},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":0}}",4
09-03-2026,15-03-2026,NSF101147,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF101149,"{""total_credits"":111,""Chat"":{""total_credits"":73,""LLM-instant"":54,""LLM-thinking"":17,""LLM-pro"":2},""Excel"":{""total_credits"":35,""LLM-instant"":7,""LLM-thinking"":19,""LLM-pro"":9},""Coding IDE"":{""total_credits"":3,""LLM-instant"":0,""LLM-thinking"":2,""LLM-pro"":1}}",9
09-03-2026,15-03-2026,NSF101152,"{""total_credits"":108,""Chat"":{""total_credits"":58,""LLM-instant"":39,""LLM-thinking"":15,""LLM-pro"":4},""Excel"":{""total_credits"":50,""LLM-instant"":16,""LLM-thinking"":20,""LLM-pro"":14},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",11
09-03-2026,15-03-2026,NSF101154,"{""total_credits"":179,""Chat"":{""total_credits"":118,""LLM-instant"":71,""LLM-thinking"":35,""LLM-pro"":12},""Excel"":{""total_credits"":59,""LLM-instant"":13,""LLM-thinking"":25,""LLM-pro"":21},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",10
09-03-2026,15-03-2026,NSF101161,"{""total_credits"":600,""Chat"":{""total_credits"":337,""LLM-instant"":184,""LLM-thinking"":138,""LLM-pro"":15},""Excel"":{""total_credits"":240,""LLM-instant"":34,""LLM-thinking"":144,""LLM-pro"":62},""Coding IDE"":{""total_credits"":23,""LLM-instant"":3,""LLM-thinking"":9,""LLM-pro"":11}}",21
09-03-2026,15-03-2026,NSF101168,"{""total_credits"":52,""Chat"":{""total_credits"":30,""LLM-instant"":21,""LLM-thinking"":7,""LLM-pro"":2},""Excel"":{""total_credits"":21,""LLM-instant"":6,""LLM-thinking"":9,""LLM-pro"":6},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",8
09-03-2026,15-03-2026,NSF101169,"{""total_credits"":50,""Chat"":{""total_credits"":32,""LLM-instant"":21,""LLM-thinking"":7,""LLM-pro"":4},""Excel"":{""total_credits"":16,""LLM-instant"":3,""LLM-thinking"":7,""LLM-pro"":6},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",6
09-03-2026,15-03-2026,NSF101182,"{""total_credits"":17,""Chat"":{""total_credits"":17,""LLM-instant"":15,""LLM-thinking"":2,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",1
09-03-2026,15-03-2026,NSF101185,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
09-03-2026,15-03-2026,NSF101204,"{""total_credits"":109,""Chat"":{""total_credits"":96,""LLM-instant"":74,""LLM-thinking"":19,""LLM-pro"":3},""Excel"":{""total_credits"":13,""LLM-instant"":4,""LLM-thinking"":6,""LLM-pro"":3},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",20
09-03-2026,15-03-2026,NSF101220,"{""total_credits"":30,""Chat"":{""total_credits"":28,""LLM-instant"":19,""LLM-thinking"":7,""LLM-pro"":2},""Excel"":{""total_credits"":2,""LLM-instant"":1,""LLM-thinking"":1,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",2
09-03-2026,15-03-2026,NSF101222,"{""total_credits"":2,""Chat"":{""total_credits"":2,""LLM-instant"":2,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",2
09-03-2026,15-03-2026,NSF101231,"{""total_credits"":52,""Chat"":{""total_credits"":49,""LLM-instant"":39,""LLM-thinking"":8,""LLM-pro"":2},""Excel"":{""total_credits"":3,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",9
09-03-2026,15-03-2026,NSF900011,"{""total_credits"":62,""Chat"":{""total_credits"":27,""LLM-instant"":23,""LLM-thinking"":3,""LLM-pro"":1},""Excel"":{""total_credits"":13,""LLM-instant"":4,""LLM-thinking"":7,""LLM-pro"":2},""Coding IDE"":{""total_credits"":22,""LLM-instant"":2,""LLM-thinking"":11,""LLM-pro"":9}}",10
16-03-2026,22-03-2026,NSF100009,"{""total_credits"":79,""Chat"":{""total_credits"":71,""LLM-instant"":44,""LLM-thinking"":16,""LLM-pro"":11},""Excel"":{""total_credits"":8,""LLM-instant"":2,""LLM-thinking"":3,""LLM-pro"":3},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",5
16-03-2026,22-03-2026,NSF100012,"{""total_credits"":81,""Chat"":{""total_credits"":72,""LLM-instant"":58,""LLM-thinking"":12,""LLM-pro"":2},""Excel"":{""total_credits"":9,""LLM-instant"":3,""LLM-thinking"":4,""LLM-pro"":2},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
16-03-2026,22-03-2026,NSF100013,"{""total_credits"":132,""Chat"":{""total_credits"":116,""LLM-instant"":81,""LLM-thinking"":24,""LLM-pro"":11},""Excel"":{""total_credits"":16,""LLM-instant"":4,""LLM-thinking"":8,""LLM-pro"":4},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",14
16-03-2026,22-03-2026,NSF100018,"{""total_credits"":107,""Chat"":{""total_credits"":97,""LLM-instant"":71,""LLM-thinking"":23,""LLM-pro"":3},""Excel"":{""total_credits"":9,""LLM-instant"":3,""LLM-thinking"":4,""LLM-pro"":2},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":0}}",15
16-03-2026,22-03-2026,NSF100019,"{""total_credits"":146,""Chat"":{""total_credits"":129,""LLM-instant"":99,""LLM-thinking"":23,""LLM-pro"":7},""Excel"":{""total_credits"":17,""LLM-instant"":6,""LLM-thinking"":7,""LLM-pro"":4},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",16
16-03-2026,22-03-2026,NSF100021,"{""total_credits"":108,""Chat"":{""total_credits"":94,""LLM-instant"":78,""LLM-thinking"":15,""LLM-pro"":1},""Excel"":{""total_credits"":12,""LLM-instant"":3,""LLM-thinking"":7,""LLM-pro"":2},""Coding IDE"":{""total_credits"":2,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":1}}",18
16-03-2026,22-03-2026,NSF100025,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
16-03-2026,22-03-2026,NSF100029,"{""total_credits"":51,""Chat"":{""total_credits"":42,""LLM-instant"":35,""LLM-thinking"":4,""LLM-pro"":3},""Excel"":{""total_credits"":9,""LLM-instant"":3,""LLM-thinking"":5,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",10
16-03-2026,22-03-2026,NSF100030,"{""total_credits"":128,""Chat"":{""total_credits"":110,""LLM-instant"":85,""LLM-thinking"":21,""LLM-pro"":4},""Excel"":{""total_credits"":17,""LLM-instant"":6,""LLM-thinking"":6,""LLM-pro"":5},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",17
16-03-2026,22-03-2026,NSF100031,"{""total_credits"":89,""Chat"":{""total_credits"":81,""LLM-instant"":59,""LLM-thinking"":18,""LLM-pro"":4},""Excel"":{""total_credits"":8,""LLM-instant"":2,""LLM-thinking"":4,""LLM-pro"":2},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",8
16-03-2026,22-03-2026,NSF100034,"{""total_credits"":81,""Chat"":{""total_credits"":75,""LLM-instant"":53,""LLM-thinking"":12,""LLM-pro"":10},""Excel"":{""total_credits"":5,""LLM-instant"":2,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",9
16-03-2026,22-03-2026,NSF100039,"{""total_credits"":91,""Chat"":{""total_credits"":80,""LLM-instant"":66,""LLM-thinking"":14,""LLM-pro"":0},""Excel"":{""total_credits"":10,""LLM-instant"":3,""LLM-thinking"":5,""LLM-pro"":2},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",12
16-03-2026,22-03-2026,NSF100041,"{""total_credits"":0,""Chat"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Excel"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",0
16-03-2026,22-03-2026,NSF100044,"{""total_credits"":64,""Chat"":{""total_credits"":60,""LLM-instant"":49,""LLM-thinking"":8,""LLM-pro"":3},""Excel"":{""total_credits"":4,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":0,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":0}}",4
16-03-2026,22-03-2026,NSF100047,"{""total_credits"":60,""Chat"":{""total_credits"":55,""LLM-instant"":45,""LLM-thinking"":8,""LLM-pro"":2},""Excel"":{""total_credits"":4,""LLM-instant"":1,""LLM-thinking"":2,""LLM-pro"":1},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":1,""LLM-pro"":0}}",9
16-03-2026,22-03-2026,NSF100049,"{""total_credits"":117,""Chat"":{""total_credits"":103,""LLM-instant"":80,""LLM-thinking"":22,""LLM-pro"":1},""Excel"":{""total_credits"":13,""LLM-instant"":6,""LLM-thinking"":5,""LLM-pro"":2},""Coding IDE"":{""total_credits"":1,""LLM-instant"":0,""LLM-thinking"":0,""LLM-pro"":1}}",12
